signguCode,signguNm,baseYm,KTCI_data,KTCI_2014_adapted,KTCI_hybrid,score_thermal,score_humidity,score_wind,score_precipitation,score_air_quality,S_temp,S_humidity,S_wind,S_precip,S_airquality,visitor_local,visitor_domestic,visitor_foreign,visitor_total,n_days,관광객다양성,관광소비다양성,국제다양성,관광체류강도,숙박비중,타권역방문자비중,관광소비강도
51820,고성군,202509,76.87289867500334,87.97634362984324,79.64875991371332,91.94094444444445,51.559999999999995,78.58633333333334,85.56316666666666,69.11266666666667,0.08059055555555553,0.4844,0.21413666666666664,0.14436833333333332,0.30887333333333333,754334.0,960904.0,14054.380000000001,1729292.38,30,60.27,65.24,77.41,80.79,98.82,89.92,72.6
51820,고성군,202510,72.16516328352124,85.44143955548559,75.48423235151232,92.68172043010752,38.97483870967742,75.04435483870968,78.98876344086021,69.28056451612903,0.0731827956989247,0.6102516129032258,0.2495564516129032,0.21011236559139781,0.3071943548387097,739238.5,1251848.5,20722.37,2011809.3699999999,31,61.25,65.98,78.27,90.24,106.59,99.58,73.66
51820,고성군,202511,80.01412898154983,80.57392220127183,80.15407728648033,71.5175,87.43166666666666,61.37976666666667,98.40166666666667,64.05308333333333,0.28482499999999994,0.12568333333333334,0.3862023333333333,0.01598333333333333,0.3594691666666667,745206.0,975166.5,11019.55,1731392.05,30,60.4,65.05,77.12,80.33,98.26,90.86,72.03
51820,고성군,202512,77.13387471728525,70.10284327553501,75.02456528476017,54.6736559139785,80.19032258064516,58.33483870967742,99.17956989247311,66.9815322580645,0.45326344086021503,0.19809677419354838,0.4166516129032257,0.0082043010752688,0.33018467741935487,755580.0,903091.0,8014.09,1666685.09,31,60.06,64.4,76.49,81.16,104.33,87.7,71.19
51830,양양군,202301,73.38883230019033,64.00886942395812,70.57484343732068,47.45935483870968,,48.25725806451613,96.68951612903226,69.56741935483872,0.5254064516129032,,0.5174274193548387,0.03310483870967742,0.30432580645161295,813722.0,1037148.0,7670.43,1858540.43,31,,,,,,,
51830,양양군,202302,76.2285043041223,70.4894768294799,74.50679606172956,55.15535714285714,,58.8753869047619,99.34821428571429,65.73785714285715,0.4484464285714286,,0.411246130952381,0.006517857142857143,0.3426214285714285,754586.0,982768.5,5895.72,1743250.22,28,,,,,,,
51830,양양군,202303,78.17452381734581,77.79113431703571,78.00199854220628,69.59580645161292,,55.2475,99.61693548387096,58.64032258064516,0.304041935483871,,0.447525,0.0038306451612903224,0.4135967741935484,877919.0,1034680.5,7817.34,1920416.84,31,,,,,,,
51830,양양군,202304,74.83818615065674,81.59050837468982,77.87673115147163,80.59883333333333,,50.14841666666667,96.54166666666667,49.76766666666666,0.19401166666666664,,0.4985158333333333,0.034583333333333334,0.5023233333333333,841480.5,1211969.5,21405.33,2074855.33,30,,,,,,,
51830,양양군,202305,79.5182398316644,87.43617073743114,83.08130873925944,89.84919354838709,,60.36540322580645,95.46104838709678,59.0658064516129,0.10150806451612902,,0.3963459677419354,0.045389516129032255,0.409341935483871,914487.0,1378163.5,12597.779999999999,2305248.2800000003,31,,,,,,,
51830,양양군,202306,81.72442397272606,87.07442581445406,81.72442397272606,90.80058333333334,,63.777833333333334,87.82091666666666,61.627931034482756,0.09199416666666665,,0.36222166666666666,0.12179083333333332,0.3837206896551724,916405.0,1431356.5,12874.44,2360635.94,30,,,,,,,
51830,양양군,202307,80.38050880611611,83.25939838433122,80.38050880611611,80.89064516129032,,61.21647849462366,92.90725806451613,63.27774193548387,0.19109354838709677,,0.38783521505376345,0.0709274193548387,0.36722258064516133,908603.5,1725304.0,16380.48,2650287.98,31,,,,,,,
51830,양양군,202308,81.19824608636175,84.06874801851387,81.19824608636175,85.47314516129032,,71.57153225806452,85.37096774193549,67.15225806451612,0.14526854838709674,,0.28428467741935487,0.14629032258064517,0.3284774193548387,878024.0,2028943.0,18964.64,2925931.64,31,,,,,,,
51830,양양군,202309,80.95388746316691,91.11752238304742,83.49479619313703,95.43902777777777,,76.18705555555556,89.90975,66.54966666666667,0.04560972222222221,,0.23812944444444445,0.10090249999999999,0.3345033333333333,894621.0,1369000.5,12492.560000000001,2276114.06,30,,,,,,,
51830,양양군,202310,80.0108889135567,90.04740517753386,82.52001797955099,90.04983870967742,,62.792822580645165,98.3024193548387,62.36870967741935,0.0995016129032258,,0.37207177419354837,0.016975806451612903,0.3763129032258064,927069.5,1660715.0,25179.809999999998,2612964.31,31,,,,,,,
51830,양양군,202311,73.52320329509612,74.78426428941141,73.83846854367494,66.15266666666666,,41.43533333333333,96.3375,66.45933333333333,0.3384733333333333,,0.5856466666666666,0.036625,0.3354066666666667,866001.5,953400.0,14186.66,1833588.16,30,,,,,,,
51830,양양군,202312,71.95746656863548,66.39169358054926,70.28773467220961,54.75685483870968,,45.52970430107527,94.03629032258064,66.31516129032258,0.45243145161290316,,0.5447029569892473,0.05963709677419355,0.33684838709677417,859425.0,990685.5,14697.75,1864808.25,31,,,,,,,
51830,양양군,202401,76.92576028069615,70.86290821152645,75.10690465994523,56.93395161290323,,55.653129032258065,99.30000000000001,69.20935483870967,0.4306604838709677,,0.44346870967741936,0.007000000000000001,0.3079064516129032,841298.5,927006.5,8676.09,1776981.09,31,,,,,,,
51830,양양군,202402,79.36184134439645,76.47697196634986,78.49638053098246,64.85405172413793,,75.20525862068965,94.75862068965517,68.25931034482758,0.3514594827586207,,0.24794741379310342,0.052413793103448264,0.31740689655172416,769678.0,943446.0,9285.56,1722409.56,29,,,,,,,
51830,양양군,202403,79.27822012129015,77.13409467483608,78.31336367038583,68.25379032258064,,60.96862903225807,97.24193548387096,64.06096774193549,0.3174620967741935,,0.39031370967741935,0.027580645161290322,0.3593903225806451,871090.5,988183.0,10059.06,1869332.56,31,,,,,,,
51830,양양군,202404,81.22630217360954,90.96030191806402,85.60660205861406,92.87277777777778,,69.42069444444445,97.35666666666665,56.125,0.07127222222222221,,0.3057930555555555,0.026433333333333333,0.43875,868654.5,1114113.0,17479.059999999998,2000246.56,30,,,,,,,
51830,양양군,202405,79.33458784554058,86.81438302904172,82.7004956781161,89.90698387096775,,54.65379032258065,96.01290322580645,60.43354838709678,0.10093016129032256,,0.4534620967741935,0.039870967741935485,0.39566451612903225,934328.5,1363677.0,13090.16,2311095.66,31,,,,,,,
51830,양양군,202406,83.62095361676587,85.9922647604976,83.62095361676587,83.48253333333334,,70.98738333333334,93.92083333333333,60.634,0.16517466666666666,,0.2901261666666667,0.06079166666666667,0.39365999999999995,914459.0,1463672.0,11794.84,2389925.84,30,,,,,,,
51830,양양군,202407,78.72236431509494,79.63794001348647,78.72236431509494,74.44217741935483,,64.3883870967742,91.7083064516129,64.27516129032259,0.2555782258064516,,0.3561161290322581,0.08291693548387095,0.3572483870967742,935679.5,1534186.5,13708.36,2483574.36,31,,,,,,,
51830,양양군,202408,82.35259232626487,80.88328070729787,82.35259232626487,71.6689193548387,,74.14716129032257,96.71129032258065,67.45032258064516,0.2833108064516129,,0.25852838709677417,0.03288709677419354,0.3254967741935484,917406.0,2116264.5,15562.42,3049232.92,31,,,,,,,
51830,양양군,202409,77.84219492117724,87.39518524105296,80.23044250114617,92.3524,,73.04353333333333,85.16886666666666,66.34533333333334,0.07647599999999997,,0.2695646666666666,0.14831133333333332,0.33654666666666666,887502.0,1276733.5,12872.23,2177107.73,30,,,,,,,
51830,양양군,202410,81.46796887593743,92.06244420313708,84.11658770773734,95.81258064516129,,71.65854838709677,93.2709677419355,67.03,0.04187419354838709,,0.28341451612903223,0.06729032258064516,0.32970000000000005,939442.0,1483783.0,23966.32,2447191.32,31,,,,,,,
51830,양양군,202411,81.09362719554115,85.41165047138422,82.17313301450191,80.78246666666668,,64.43775000000001,97.90666666666667,67.84333333333333,0.1921753333333333,,0.35562249999999995,0.020933333333333328,0.32156666666666667,882493.5,1048509.0,13013.68,1944016.18,30,,,,,,,
51830,양양군,202412,74.96023276911858,69.51766962324658,73.32746382535697,56.74277419354839,,46.99038709677419,99.69032258064516,67.17645161290322,0.4325722580645161,,0.5300961290322581,0.003096774193548387,0.32823548387096774,888590.5,940838.5,12529.64,1841958.6400000001,31,,,,,,,
51830,양양군,202501,74.50845007151499,68.37942013550212,72.66974109071113,52.98651612903226,,52.123145161290324,99.54193548387097,64.63548387096775,0.4701348387096774,,0.47876854838709676,0.0045806451612903235,0.35364516129032253,833997.5,1115611.0,9819.28,1959427.78,31,61.13,65.11,76.94,80.86,93.73,91.62,72.03
51830,양양군,202502,73.76468784396216,66.7472946001274,71.65946987081175,51.08871428571428,,46.956160714285716,100.0,65.44214285714285,0.4891128571428571,,0.5304383928571429,0.0,0.3455785714285714,780174.5,846135.5,6571.7,1632881.7,28,60.21,64.54,76.2,75.32,92.07,84.29,71.1
51830,양양군,202503,77.49716331079875,75.20551909614838,76.46592341420609,66.95127419354839,,55.459548387096774,95.91935483870968,63.25483870967742,0.33048725806451607,,0.44540451612903226,0.04080645161290322,0.3674516129032258,868402.5,974491.0,8892.34,1851785.84,31,60.98,64.87,76.0,75.25,87.77,85.49,70.36
51830,양양군,202504,79.67410260775038,83.6738229020979,81.47397674020677,82.6348,,55.81278333333333,97.16000000000001,62.229,0.173652,,0.4418721666666666,0.028399999999999998,0.37771000000000005,888741.0,1051183.0,17319.26,1957243.26,30,61.46,65.49,77.25,75.81,85.85,87.34,71.27
51830,양양군,202505,81.75524076879648,90.7890034965035,85.82043399626464,95.33903225806452,,61.47603225806452,96.6040322580645,62.30225806451613,0.046609677419354824,,0.38523967741935483,0.033959677419354836,0.3769774193548387,910325.5,1479940.0,13631.1,2403896.6,31,62.79,66.37,73.33,85.32,92.91,98.23,72.85
51830,양양군,202506,82.67657491062414,85.96523822005764,82.67657491062414,82.79561666666667,,59.995133333333335,97.90666666666667,62.068666666666665,0.17204383333333334,,0.40004866666666666,0.020933333333333335,0.37931333333333334,911242.5,1414206.5,13858.26,2339307.2600000002,30,62.53,66.39,71.58,83.68,91.82,96.68,73.39
51830,양양군,202507,78.68153828426999,78.73319485466749,78.68153828426999,72.07791935483871,,65.08214516129033,92.57851612903227,66.80387096774194,0.2792208064516129,,0.3491785483870967,0.07421483870967742,0.3319612903225806,966906.5,1683258.5,16653.15,2666818.15,31,63.47,67.39,73.12,92.12,99.8,100.49,75.74
51830,양양군,202508,79.64112077963672,80.01082756745879,79.64112077963672,72.99348387096775,,63.81916129032258,95.1032258064516,65.52064516129032,0.27006516129032254,,0.36180838709677415,0.04896774193548387,0.3447935483870968,941671.5,2113226.5,16678.12,3071576.12,31,64.53,69.13,73.7,99.78,100.89,108.47,78.04
51830,양양군,202509,78.57252353393588,87.33247881543922,80.76251235431171,91.07821666666668,,72.1524,86.964,67.242,0.08921783333333332,,0.278476,0.13035999999999998,0.32758000000000004,946522.5,1105170.5,11930.45,2063623.45,30,61.63,65.62,75.06,77.57,88.85,86.89,72.46
51830,양양군,202510,76.80537579718128,86.22166025452958,79.15944691151836,92.77011290322581,,73.15772580645162,81.49464516129032,68.51129032258065,0.07229887096774192,,0.2684227419354838,0.18505354838709676,0.3148870967741935,931007.0,1585258.5,24669.28,2540934.78,31,63.27,67.19,76.14,87.78,93.3,99.76,74.04
51830,양양군,202511,78.93011214760963,83.70681583666075,80.12428806987242,78.73083333333334,,56.65258333333334,98.50416666666666,66.31233333333333,0.21269166666666664,,0.43347416666666666,0.014958333333333334,0.3368766666666667,924357.0,1173298.0,16596.91,2114251.91,30,61.94,65.89,76.49,76.74,85.21,89.8,72.44
51830,양양군,202512,77.21466237896415,72.68011782754532,75.8542990135385,61.32096774193548,,53.513467741935486,99.09677419354838,69.6032258064516,0.38679032258064516,,0.4648653225806451,0.00903225806451613,0.30396774193548387,927363.5,999841.5,15305.88,1942510.8800000001,31,61.29,65.77,78.0,76.95,92.45,84.09,72.02
52110,전주시,202301,80.55104084925838,77.13591463928088,79.52650298626513,59.389354838709686,83.97677419354838,88.75854838709677,98.57903225806452,58.960120967741936,0.4061064516129032,0.16023225806451613,0.11241451612903225,0.014209677419354838,0.41039879032258064,11823815.5,5996749.5,15808.369999999999,17836373.37,31,,,,,,,
52110,전주시,202302,81.12394490116846,80.44123063566302,80.91913062151681,64.55535714285715,88.3157142857143,91.54982142857143,99.3,52.596651785714286,0.35444642857142855,0.11684285714285714,0.08450178571428571,0.006999999999999997,0.4740334821428571,11058677.0,5489564.5,17342.28,16565583.78,28,,,,,,,
52110,전주시,202303,83.32946705620485,87.0973890469572,85.0250319520434,79.44258064516129,92.55709677419355,87.48096774193547,98.29193548387097,48.403387096774196,0.2055741935483871,0.07442903225806452,0.12519032258064514,0.017080645161290323,0.515966129032258,12537906.5,6574645.0,20924.3,19133475.8,31,,,,,,,
52110,전주시,202304,79.27744854247916,91.4077200541394,84.73607072272628,90.50466666666667,76.15966666666667,83.97133333333333,95.93583333333332,48.36308333333333,0.0949533333333333,0.23840333333333333,0.16028666666666666,0.04064166666666666,0.5163691666666667,11924675.0,5702053.0,48849.63,17675577.63,30,,,,,,,
52110,전주시,202305,81.00160771752338,90.19581833099262,85.13900249358456,89.9175806451613,77.2783870967742,87.18903225806451,91.89774193548386,60.340403225806455,0.10082419354838709,0.22721612903225807,0.12810967741935483,0.08102258064516127,0.3965959677419355,12827370.5,6087676.0,48689.18,18963735.68,31,,,,,,,
52110,전주시,202306,79.94949839114751,78.36210740213782,79.94949839114751,68.18916666666667,64.54533333333333,87.35716666666667,91.32333333333332,61.401375,0.3181083333333333,0.3545466666666667,0.1264283333333333,0.08676666666666666,0.38598625000000003,11123927.5,5632403.0,35077.869999999995,16791408.37,30,,,,,,,
52110,전주시,202307,65.55467436896697,61.66183055778173,65.55467436896697,48.34516129032258,30.411612903225805,88.46709677419355,74.5,69.91366935483872,0.5165483870967742,0.695883870967742,0.11532903225806451,0.255,0.30086330645161286,10993619.0,5832092.0,41140.17,16866851.17,31,,,,,,,
52110,전주시,202308,67.57388011430959,60.897164418334526,67.57388011430959,37.12064516129032,25.410967741935483,89.82951612903226,89.01822580645161,67.52717741935483,0.6287935483870968,0.7458903225806452,0.1017048387096774,0.10981774193548387,0.3247282258064516,10871371.0,5992528.5,50710.299999999996,16914609.8,31,,,,,,,
52110,전주시,202309,79.54630835888209,79.59172707778764,79.55766303860848,69.36449999999999,44.62931034482759,93.04683333333334,89.0795,68.40966666666667,0.306355,0.5537068965517242,0.06953166666666667,0.109205,0.3159033333333333,10216199.0,6190744.0,53711.270000000004,16460654.27,30,,,,,,,
52110,전주시,202310,87.16103451446895,97.75467022783869,89.80944344281139,98.63483870967741,76.45193548387097,91.20258064516129,98.5725806451613,65.77915322580645,0.013651612903225807,0.23548064516129033,0.08797419354838709,0.014274193548387094,0.3422084677419355,11439501.5,6308543.5,57455.93,17805500.93,31,,,,,,,
52110,전주시,202311,84.69483125040043,85.38571099526767,84.86755118661723,77.99883333333334,78.17833333333333,86.87033333333333,94.73333333333333,69.57054166666667,0.22001166666666666,0.21821666666666667,0.13129666666666664,0.05266666666666666,0.3042945833333333,11406318.0,5694143.0,48374.99999999999,17148836.0,30,,,,,,,
52110,전주시,202312,78.37850703954273,81.46916423403762,79.3057041978912,70.7091935483871,66.27483870967743,89.90903225806453,93.80596774193549,65.07221774193549,0.292908064516129,0.3372516129032258,0.10090967741935483,0.061940322580645156,0.3492778225806451,11388450.5,6088540.5,33760.74,17510751.74,31,,,,,,,
52110,전주시,202401,80.83645237789355,79.86648108513968,80.54546099006738,65.21548387096774,75.13419354838709,90.7125806451613,96.97258064516129,65.92032258064516,0.34784516129032256,0.24865806451612904,0.0928741935483871,0.030274193548387097,0.34079677419354837,11081962.5,5715920.0,26981.629999999997,16824864.13,31,,,,,,,
52110,전주시,202402,77.62005278969622,82.98921313000231,79.23080089178804,73.5958620689655,59.98586206896552,90.21000000000001,93.82931034482759,65.61784482758621,0.2640413793103448,0.4001413793103449,0.0979,0.061706896551724136,0.3438215517241379,10168322.5,6036831.5,27832.53,16232986.530000001,29,,,,,,,
52110,전주시,202403,82.19285689730283,83.71666002052058,82.87856830275082,75.27645161290323,83.06838709677419,84.36935483870968,95.96129032258065,60.57181451612903,0.24723548387096775,0.16931612903225807,0.1563064516129032,0.04038709677419354,0.39428185483870964,11256213.5,6777263.5,42888.719999999994,18076365.72,31,,,,,,,
52110,전주시,202404,82.24525624182293,95.55418420557936,88.23427382551333,96.57016666666667,73.58266666666667,91.33433333333333,95.85566666666666,58.752375,0.03429833333333333,0.2641733333333333,0.08665666666666666,0.041443333333333325,0.41247625,10860878.0,5741151.5,49589.26,16651618.76,30,,,,,,,
52110,전주시,202405,82.27444161243912,90.82435325600517,86.12190185204385,90.83274193548387,81.03645161290324,86.51354838709678,92.66,60.90318548387096,0.09167258064516129,0.18963548387096776,0.13486451612903225,0.07339999999999999,0.3909681451612903,11713852.5,6411793.5,42828.6,18168474.6,31,,,,,,,
52110,전주시,202406,80.822800223112,78.61960758454636,80.822800223112,66.49983333333333,66.93666666666667,86.916,94.72600000000001,59.70858333333333,0.3350016666666667,0.33063333333333333,0.13083999999999998,0.05274,0.40291416666666663,11352960.5,5795594.0,33292.09,17181846.59,30,,,,,,,
52110,전주시,202407,65.14561379632934,60.52534856503334,65.14561379632934,43.28548387096774,25.860967741935482,84.72338709677419,80.03096774193548,72.04564516129032,0.5671451612903226,0.7413903225806452,0.15276612903225806,0.19969032258064515,0.2795435483870968,11502144.5,5909386.0,37629.13,17449159.63,31,,,,,,,
52110,전주시,202408,63.49223777677198,54.28228374881287,63.49223777677198,23.263387096774192,13.433548387096774,89.40693548387098,91.68887096774193,66.81592741935485,0.7673661290322581,0.8656645161290323,0.10593064516129032,0.08311129032258065,0.3318407258064516,11130990.5,6057817.5,44486.90000000001,17233294.9,31,,,,,,,
52110,전주시,202409,78.73685730111625,68.01053050133098,76.05527560116994,44.095333333333336,36.24133333333334,92.8515,92.20316666666666,70.11645833333334,0.5590466666666667,0.6375866666666667,0.07148499999999999,0.07796833333333333,0.2988354166666667,10926482.0,6522575.5,48448.9,17497506.4,30,,,,,,,
52110,전주시,202410,84.01118451087852,96.16450918796691,87.04951568015062,98.92967741935485,55.37032258064516,92.47096774193548,93.61612903225806,69.68573156682028,0.010703225806451612,0.4462967741935484,0.07529032258064515,0.06383870967741935,0.30314268433179725,11802735.0,6234049.5,66822.56,18103607.06,31,,,,,,,
52110,전주시,202411,86.52821241247155,90.74100584146703,87.58141076972042,85.67066666666666,75.67933333333333,90.27666666666667,97.60666666666665,68.87163095238095,0.14329333333333333,0.24320666666666665,0.09723333333333331,0.023933333333333338,0.3112836904761905,11700167.5,6109593.0,54363.65,17864124.15,30,,,,,,,
52110,전주시,202412,82.95666965655056,81.30274211091384,82.46049139285955,67.06548387096775,77.37967741935483,89.54322580645162,99.02258064516128,70.0890322580645,0.3293451612903226,0.2262032258064516,0.10456774193548386,0.009774193548387093,0.2991096774193548,11853978.5,6127604.0,34646.659999999996,18016229.16,31,,,,,,,
52110,전주시,202501,79.86591016228208,78.0801154680121,79.33017175400109,61.38967741935484,73.34032258064516,90.24258064516128,97.65967741935484,64.52584677419355,0.38610322580645157,0.2665967741935484,0.09757419354838709,0.023403225806451614,0.3547415322580645,11179808.5,6241102.0,27911.28,17448821.78,31,,,,,,,
52110,전주시,202502,81.46382196927392,75.78634116970694,79.76057772940383,58.03303571428571,82.66428571428571,85.06642857142857,98.35714285714286,67.08821428571429,0.41966964285714287,0.17335714285714285,0.1493357142857143,0.016428571428571417,0.32911785714285713,10469361.0,5566274.0,24089.43,16059724.43,28,,,,,,,
52110,전주시,202503,83.49503864671695,84.9103112470256,84.13191131685583,77.1658064516129,88.34516129032258,81.48854838709677,97.86935483870967,58.48282258064516,0.22834193548387097,0.11654838709677419,0.18511451612903226,0.021306451612903225,0.4151717741935484,11516428.0,6893551.0,42241.32,18452220.32,31,,,,,,,
52110,전주시,202504,82.75796548089833,87.87115788781111,85.05890206400909,84.7255,83.35766666666667,80.63166666666666,95.64266666666667,61.367666666666665,0.152745,0.16642333333333334,0.19368333333333332,0.04357333333333333,0.3863233333333333,11417752.5,5915038.5,54102.17,17386893.17,30,,,,,,,
52110,전주시,202505,81.92594786073349,92.11534828594921,86.51117805208057,92.9874193548387,75.90967741935484,86.22596774193549,93.34612903225806,62.97262096774194,0.0701258064516129,0.2409032258064516,0.13774032258064514,0.06653870967741936,0.3702737903225806,12224121.0,7199419.5,53832.1,19477372.6,31,,,,,,,
