shot_id,match_id,team,opponent,player,period,minute,second,shot_x,shot_y,shot_dist_to_goal_m,xg,outcome,is_goal,shot_type,body_part,first_time,under_pressure,play_pattern,attack_start_x,attack_start_y,attack_start_type,attack_duration_s,n_pass,n_carry,x_progression,goal_dist_gain,progression_speed,last_pass_type,last_pass_x,last_pass_y,attack_path,has_360_frame,n_tracked_360,n_defenders_ff,nearest_def_dist_m,def_within_1m,def_within_2m,def_within_3m,def_in_box,def_between_ball_goal,teammates_in_box,gk_x,gk_y,gk_dist_from_goalline_m,gk_lateral_offset_m,attack_type
8291a8c4-c4b5-4763-af68-fe0ff06b1224,8650,Brazil,Belgium,Fernando Luiz Roza,1,29,27,103.0,42.0,15.65,0.06566521,Blocked,0,Open Play,Right Foot,False,False,From Free Kick,118.0,77.0,Pass,3,0,1,-15.0,19.9,-5.0,,,,central,False,0,11,3.77,0,0,0,11,1,5,119.0,39.0,0.91,0.91,other
9c96de82-f1d1-462e-89c5-2592ccd9474f,8650,Brazil,Belgium,Neymar da Silva Santos Junior,1,29,35,96.0,20.0,28.57,0.009290484,Blocked,0,Open Play,Right Foot,False,False,From Free Kick,118.0,77.0,Pass,11,0,2,-22.0,5.8,-2.0,,,,half_space,False,0,11,3.77,0,0,0,5,1,4,118.0,40.0,1.83,0.0,other
ac8c6b39-5c99-4888-a127-771b1f8ffb90,8650,Belgium,Brazil,Kevin De Bruyne,1,30,48,102.0,54.0,20.85,0.036171924,Goal,1,Open Play,Right Foot,False,False,Regular Play,41.0,59.0,Ball Recovery,12,1,1,61.0,58.4,5.08,,,,half_space,False,0,6,2.04,0,0,1,3,2,1,118.0,42.0,1.83,1.83,fast_counter
988bcc30-6cdf-4cc2-aaeb-4fdb283f52b9,8650,Brazil,Belgium,Gabriel Fernando de Jesus,1,35,4,110.0,45.0,10.22,0.24829954,Off T,0,Open Play,Head,False,False,Regular Play,64.0,52.0,Pass,24,6,5,46.0,46.1,1.92,cross,105.0,11.0,wide,False,0,8,4.66,0,0,0,8,1,3,118.0,39.0,1.83,0.91,wide_cross
50c2130c-0b88-4adb-bcf3-151d0359785e,8650,Brazil,Belgium,Philippe Coutinho Correia,1,36,36,98.0,21.0,26.58,0.010265937,Saved,0,Open Play,Right Foot,False,False,From Corner,120.0,2.0,Pass,4,2,2,-22.0,8.9,-5.5,cutback,113.0,3.0,wide,False,0,10,4.92,0,0,0,7,2,3,120.0,39.0,0.0,0.91,cutback
49b10b55-3be4-40e1-9e90-5e8c1d525430,8650,Belgium,Brazil,Kevin De Bruyne,1,40,36,99.0,20.0,26.52,0.013607446,Saved,0,Free Kick,Right Foot,False,False,From Free Kick,99.0,20.0,Shot,0,0,0,0.0,0.0,,,,,half_space,False,0,11,6.47,0,0,0,11,3,5,119.0,41.0,0.91,0.91,set_piece
dad9e7d3-5d77-44f1-abaf-b888b548c0b1,8650,Belgium,Brazil,Vincent Kompany,1,41,16,115.0,32.0,8.63,0.05695575,Saved,0,Open Play,Right Foot,False,False,From Corner,120.0,2.0,Pass,1,1,0,-5.0,28.6,-5.0,cutback,120.0,2.0,wide,False,0,11,1.29,0,1,1,10,3,4,120.0,39.0,0.0,0.91,cutback
7ad1c70f-45be-4af7-867c-836874972c57,8650,Brazil,Belgium,Philippe Coutinho Correia,2,51,42,97.0,27.0,24.16,0.032326028,Blocked,0,Open Play,Right Foot,False,False,From Throw In,99.0,1.0,Pass,7,3,3,-2.0,17.9,-0.29,other,97.0,4.0,wide,False,0,9,3.3,0,0,0,5,1,1,118.0,40.0,1.83,0.0,other
e28f2341-8a5f-4a13-b930-248a56f810f8,8650,Brazil,Belgium,José Paulo Bezzera Maciel Júnior,2,54,2,117.0,51.0,10.43,0.035845775,Saved,0,Open Play,Right Foot,False,False,Regular Play,66.0,42.0,Pass,35,9,8,51.0,42.6,1.46,central_pass,93.0,59.0,half_space,False,0,5,2.59,0,0,1,5,1,1,118.0,47.0,1.83,6.4,central_penetration
b550cc56-134d-4460-908d-ccda6b6b9899,8650,Belgium,Brazil,Eden Hazard,2,61,15,108.0,27.0,16.18,0.110522054,Off T,0,Open Play,Left Foot,False,False,From Counter,26.0,27.0,Ball Recovery,11,2,4,82.0,77.2,7.45,central_pass,74.0,32.0,central,False,0,5,2.89,0,0,1,4,1,1,116.0,37.0,3.66,2.74,fast_counter
abf2caba-6ade-4b58-be69-e812b86c1bcc,8650,Brazil,Belgium,Douglas Costa de Souza,2,61,47,112.0,58.0,18.01,0.011885792,Saved,0,Open Play,Right Foot,False,False,Regular Play,76.0,27.0,Pass,8,2,2,36.0,26.2,4.5,central_pass,87.0,42.0,central,False,0,8,3.3,0,0,0,8,0,3,117.0,43.0,2.74,2.74,central_penetration
41e1b1d7-a410-4b7d-8585-3675adede641,8650,Brazil,Belgium,Philippe Coutinho Correia,2,63,0,98.0,36.0,20.45,0.041887954,Blocked,0,Open Play,Right Foot,False,False,Regular Play,27.0,57.0,Ball Recovery,18,4,5,71.0,72.2,3.94,cutback,105.0,15.0,wide,False,0,9,2.59,0,0,2,6,2,3,118.0,41.0,1.83,0.91,cutback
3279d551-1101-48c8-9a30-5bf8890ac46a,8650,Brazil,Belgium,Douglas Costa de Souza,2,69,23,91.0,58.0,31.21,0.0066976612,Blocked,0,Open Play,Left Foot,False,False,Regular Play,50.0,32.0,Pass,10,2,2,41.0,36.3,4.1,central_pass,50.0,54.0,half_space,False,0,8,2.89,0,0,1,4,1,0,118.0,41.0,1.83,0.91,fast_counter
09ad21d2-3877-4689-b80f-692db678e99a,8650,Brazil,Belgium,Douglas Costa de Souza,2,70,52,96.0,56.0,26.38,0.02142523,Saved,0,Open Play,Left Foot,False,False,From Free Kick,78.0,41.0,Pass,19,5,5,18.0,13.2,0.95,central_pass,81.0,45.0,central,False,0,8,4.57,0,0,0,4,2,4,119.0,41.0,0.91,0.91,central_penetration
4aa201db-54ad-4feb-9b29-d352c4bafb75,8650,Brazil,Belgium,Douglas Costa de Souza,2,74,27,110.0,58.0,18.83,0.014297066,Saved,0,Open Play,Right Foot,False,False,Regular Play,24.0,38.0,Interception,11,2,3,86.0,75.4,7.82,central_pass,48.0,42.0,central,False,0,8,2.89,0,0,1,6,1,2,117.0,46.0,2.74,5.49,fast_counter
b695d557-7cb4-4e92-8a42-daf2aa6ec9c2,8650,Brazil,Belgium,Neymar da Silva Santos Junior,2,74,28,109.0,45.0,11.05,0.1545206,Blocked,0,Open Play,Right Foot,True,False,From Counter,24.0,38.0,Interception,12,2,3,85.0,83.9,7.08,,,,central,False,0,8,3.77,0,0,0,8,2,3,117.0,43.0,2.74,2.74,fast_counter
449f1129-de28-45c2-8beb-7ba0701b1950,8650,Brazil,Belgium,Renato Soares de Oliveira Augusto,2,75,20,111.0,42.0,8.43,0.22554597,Goal,1,Open Play,Head,False,False,Regular Play,61.0,66.0,Ball Recovery,23,4,3,50.0,55.3,2.17,through_ball,94.0,33.0,central,False,0,8,3.3,0,0,0,5,1,1,119.0,41.0,0.91,0.91,central_penetration
c3b233d0-1b41-41ef-86ed-46882d9fe78d,8650,Brazil,Belgium,Roberto Firmino Barbosa de Oliveira,2,77,46,111.0,30.0,12.3,0.080149576,Off T,0,Open Play,Left Foot,False,False,Regular Play,19.0,28.0,Interception,14,3,4,92.0,88.3,6.57,cross,107.0,17.0,wide,False,0,8,1.29,0,1,2,8,2,3,119.0,40.0,0.91,0.0,wide_cross
318c0fe3-bfbd-476f-9899-e26692c84c46,8650,Brazil,Belgium,Renato Soares de Oliveira Augusto,2,80,1,102.0,42.0,16.56,0.14648527,Off T,0,Open Play,Right Foot,False,False,From Counter,60.0,25.0,Pass,6,2,2,42.0,43.7,7.0,central_pass,88.0,37.0,central,False,0,7,2.59,0,0,1,5,1,1,118.0,42.0,1.83,1.83,fast_counter
78687033-cad6-4ae8-a24e-5c2214bf4840,8650,Brazil,Belgium,Philippe Coutinho Correia,2,83,26,107.0,33.0,13.5,0.14369768,Off T,0,Open Play,Right Foot,True,False,Regular Play,34.0,19.0,Pass,11,3,3,73.0,73.8,6.64,cross,113.0,24.0,half_space,False,0,8,2.74,0,0,1,8,2,2,120.0,41.0,0.0,0.91,fast_counter
c707713d-21cf-4bd2-b031-35ddfd5d4774,8650,Brazil,Belgium,Philippe Coutinho Correia,2,91,46,96.0,37.0,22.12,0.047560986,Blocked,0,Open Play,Right Foot,False,False,Regular Play,23.0,31.0,Pass,27,10,12,73.0,73.2,2.7,central_pass,99.0,22.0,half_space,False,0,10,5.86,0,0,0,8,2,5,119.0,42.0,0.91,1.83,central_penetration
f78a1e10-1ee9-4a43-b114-e0f01961f7d3,8650,Brazil,Belgium,Neymar da Silva Santos Junior,2,93,14,98.0,39.0,20.14,0.047588326,Saved,0,Open Play,Right Foot,True,False,From Free Kick,13.0,6.0,Pass,35,8,9,85.0,90.2,2.43,central_pass,100.0,54.0,half_space,False,0,10,4.66,0,0,0,8,2,5,120.0,41.0,0.0,0.91,central_penetration
7faf5d88-7884-4de5-8ad5-e991c35d2a03,8650,Brazil,Belgium,Roberto Firmino Barbosa de Oliveira,2,93,46,115.0,42.0,4.92,0.2641403,Off T,0,Open Play,Head,False,True,From Corner,120.0,79.0,Pass,2,1,0,-5.0,33.6,-2.5,cutback,120.0,79.0,wide,False,0,10,1.83,0,1,1,10,1,6,120.0,42.0,0.0,1.83,cutback
bef9880f-edb1-4273-b64a-60135723f2f8,7584,Japan,Belgium,Shinji Kagawa,1,0,54,98.0,47.0,21.11,0.038844906,Off T,0,Open Play,Left Foot,False,False,From Throw In,88.0,80.0,Pass,20,4,5,10.0,28.1,0.5,,,,central,False,0,8,0.91,1,1,2,5,2,2,119.0,42.0,0.91,1.83,other
0a08c24a-d38f-4544-b42a-8c9edffae0e6,7584,Japan,Belgium,Gen Shōji,1,9,14,74.0,41.0,42.07,0.0054525062,Off T,0,Open Play,Right Foot,False,False,From Free Kick,16.0,28.0,Pass,24,7,6,58.0,58.7,2.42,,,,central,False,0,10,3.66,0,0,0,1,2,0,116.0,41.0,3.66,0.91,other
23412d27-945f-4f7d-9289-35503286bc44,7584,Belgium,Japan,Axel Witsel,1,15,13,95.0,33.0,23.74,0.02329228,Blocked,0,Open Play,Left Foot,False,False,Regular Play,17.0,42.0,Ball Recovery,29,6,7,78.0,77.1,2.69,central_pass,100.0,57.0,half_space,False,0,10,2.89,0,0,1,7,2,4,116.0,38.0,3.66,1.83,central_penetration
1f94bca6-77e7-47e2-b5c6-2e0daf9d8713,7584,Belgium,Japan,Vincent Kompany,1,15,58,111.0,51.0,13.0,0.038868416,Wayward,0,Open Play,Head,False,True,From Corner,119.0,2.0,Pass,5,3,0,-8.0,23.8,-1.6,cross,109.0,7.0,wide,False,0,10,0.91,1,2,2,9,2,4,118.0,41.0,1.83,0.91,wide_cross
5ac1258d-aeda-45f2-b54a-254a3cc1d138,7584,Belgium,Japan,Romelu Lukaku Menama,1,16,33,105.0,40.0,13.72,0.068028904,Blocked,0,Open Play,Left Foot,False,False,From Corner,119.0,2.0,Pass,40,8,7,-14.0,23.0,-0.35,central_pass,108.0,57.0,half_space,False,0,10,2.04,0,0,4,7,2,2,118.0,40.0,1.83,0.0,central_penetration
97295482-13b7-4615-8c24-e08245d8dd96,7584,Belgium,Japan,Vincent Kompany,1,17,16,111.0,48.0,11.01,0.062155474,Wayward,0,Open Play,Other,False,True,From Corner,119.0,2.0,Pass,3,1,0,-8.0,26.0,-2.67,cross,119.0,2.0,wide,False,0,11,1.29,0,1,1,11,2,4,118.0,41.0,1.83,0.91,wide_cross
8ef4c51d-fceb-491f-8230-a68473b1a281,7584,Belgium,Japan,Vincent Kompany,1,17,17,112.0,50.0,11.71,0.09683723,Off T,0,Open Play,Right Foot,False,True,From Corner,119.0,2.0,Pass,4,1,1,-7.0,25.2,-1.75,,,,central,False,0,11,2.04,0,0,1,11,2,4,118.0,43.0,1.83,2.74,other
3aeca2fe-fbdd-4ef2-98e8-d8ed0f728cc7,7584,Belgium,Japan,Romelu Lukaku Menama,1,20,10,101.0,50.0,19.63,0.053347003,Blocked,0,Open Play,Right Foot,False,False,From Throw In,71.0,2.0,Pass,13,8,7,30.0,40.5,2.31,central_pass,91.0,40.0,central,False,0,10,2.04,0,0,2,4,1,1,116.0,41.0,3.66,0.91,central_penetration
4c7fa9c2-dfcd-411f-b9c4-f62a7aaa80da,7584,Belgium,Japan,Romelu Lukaku Menama,1,24,53,114.0,41.0,5.56,0.29904982,Wayward,0,Open Play,Right Foot,False,True,Regular Play,56.0,18.0,Pass,18,6,4,58.0,61.6,3.22,cross,105.0,73.0,wide,False,0,10,0.91,1,1,1,7,1,0,118.0,41.0,1.83,0.91,wide_cross
12075fef-c8d7-4edf-b8d8-ff57edf0b33d,7584,Belgium,Japan,Kevin De Bruyne,1,26,5,102.0,46.0,17.35,0.074351706,Blocked,0,Open Play,Right Foot,False,False,Regular Play,37.0,52.0,Pass,48,13,12,65.0,64.9,1.35,cutback,103.0,54.0,half_space,False,0,6,2.04,0,0,1,6,1,3,117.0,41.0,2.74,0.91,cutback
e21e3881-bb77-4c1a-bdab-d4968b439832,7584,Belgium,Japan,Eden Hazard,1,26,32,102.0,26.0,20.85,0.038630188,Saved,0,Open Play,Left Foot,False,True,Regular Play,66.0,50.0,Pass,13,4,4,36.0,32.1,2.77,,,,half_space,False,0,10,2.59,0,0,1,7,1,3,117.0,38.0,2.74,1.83,other
221fc074-9c90-4ede-b7f2-5e56fe6e0012,7584,Belgium,Japan,Vincent Kompany,1,27,26,118.0,45.0,4.92,0.37606573,Wayward,0,Open Play,Right Foot,True,False,Regular Play,94.0,10.0,Pass,4,1,0,24.0,34.3,6.0,cross,94.0,10.0,wide,False,0,8,1.83,0,1,1,8,0,4,118.0,43.0,1.83,2.74,wide_cross
ed3694ee-ca8d-48e0-94cb-12cf88d5ca92,7584,Japan,Belgium,Takashi Inui,1,30,31,110.0,45.0,10.22,0.09179325,Saved,0,Open Play,Head,False,True,From Throw In,65.0,1.0,Pass,57,17,13,45.0,56.2,0.79,cross,115.0,20.0,half_space,False,0,8,1.29,0,1,2,8,3,4,119.0,41.0,0.91,0.91,wide_cross
a71944da-c48b-41b1-9bc8-c9db17db72c3,7584,Belgium,Japan,Eden Hazard,1,35,35,103.0,33.0,16.81,0.15255512,Blocked,0,Open Play,Right Foot,False,False,Regular Play,75.0,54.0,Ball Recovery,4,1,2,28.0,28.7,7.0,central_pass,78.0,60.0,half_space,False,0,6,2.89,0,0,1,5,1,1,114.0,38.0,5.49,1.83,central_penetration
544a1850-53d6-4fdd-9fd9-546b78d8eb94,7584,Belgium,Japan,Axel Witsel,1,35,43,93.0,49.0,26.02,0.02434906,Off T,0,Open Play,Right Foot,False,False,Regular Play,75.0,54.0,Ball Recovery,12,2,4,18.0,18.7,1.5,central_pass,95.0,27.0,half_space,False,0,10,3.77,0,0,0,5,2,3,116.0,40.0,3.66,0.0,central_penetration
d0402e1c-19f1-480d-a02c-37163b468c00,7584,Japan,Belgium,Yuto Nagatomo,1,43,49,109.0,24.0,17.75,0.0644201,Blocked,0,Open Play,Right Foot,False,False,Regular Play,13.0,17.0,Duel,28,8,8,96.0,90.0,3.43,central_pass,79.0,60.0,half_space,False,0,9,3.3,0,0,0,8,1,3,120.0,42.0,0.0,1.83,central_penetration
d408f768-74b0-4959-820f-47e37a077f4c,7584,Japan,Belgium,Genki Haraguchi,2,47,19,109.0,54.0,16.28,0.07330411,Goal,1,Open Play,Right Foot,True,False,From Counter,30.0,19.0,Interception,11,2,2,79.0,74.6,7.18,through_ball,56.0,49.0,central,False,0,4,2.04,0,0,1,4,1,0,116.0,43.0,3.66,2.74,fast_counter
152e4994-9b0c-418b-acb3-3581f44f7392,7584,Belgium,Japan,Eden Hazard,2,48,48,105.0,47.0,15.14,0.10597108,Post,0,Open Play,Right Foot,False,False,Regular Play,60.0,2.0,Pass,26,11,9,45.0,54.5,1.73,central_pass,105.0,62.0,half_space,False,0,7,2.59,0,0,1,5,2,3,119.0,44.0,0.91,3.66,central_penetration
89cf6138-5b1e-4922-9201-e369615bdacd,7584,Belgium,Japan,Eden Hazard,2,48,49,110.0,41.0,9.19,0.09700912,Wayward,0,Open Play,Right Foot,False,False,Regular Play,60.0,2.0,Pass,27,11,10,50.0,61.0,1.85,,,,central,False,0,6,3.66,0,0,0,5,2,3,119.0,43.0,0.91,2.74,slow_possession
f8c6db52-fd2d-4629-b36b-6f33b3e95e10,7584,Japan,Belgium,Takashi Inui,2,51,34,94.0,33.0,24.62,0.024892166,Goal,1,Open Play,Right Foot,False,True,From Keeper,4.0,40.0,Goal Keeper,59,15,18,90.0,89.1,1.53,central_pass,98.0,32.0,central,False,0,8,1.83,0,1,1,6,1,1,119.0,40.0,0.91,0.0,central_penetration
34d9edce-9dd8-4552-aaf6-7e8218407116,7584,Belgium,Japan,Yannick Ferreira Carrasco,2,56,5,102.0,26.0,20.85,0.03521874,Off T,0,Open Play,Right Foot,True,False,Regular Play,63.0,56.0,Pass,18,6,5,39.0,36.4,2.17,cross,98.0,17.0,wide,False,0,10,1.29,0,1,2,5,2,3,118.0,39.0,1.83,0.91,wide_cross
495ddbee-ae51-4c66-9e6c-c9c59ca86129,7584,Japan,Belgium,Gaku Shibasaki,2,58,40,107.0,49.0,14.46,0.05377961,Blocked,0,Open Play,Head,False,False,Regular Play,66.0,65.0,Pass,26,10,8,41.0,43.7,1.58,cross,108.0,66.0,wide,False,0,7,1.29,0,2,2,7,3,1,119.0,40.0,0.91,0.0,wide_cross
450f1c03-3926-442a-b622-037379c86922,7584,Belgium,Japan,Romelu Lukaku Menama,2,61,44,115.0,46.0,7.14,0.15798207,Off T,0,Open Play,Head,False,False,Regular Play,76.0,79.0,Pass,13,6,3,39.0,51.0,3.0,cross,113.0,74.0,wide,False,0,8,1.29,0,1,1,7,1,3,119.0,43.0,0.91,2.74,wide_cross
1002e854-79ab-4c95-9d9f-1f6174442d28,7584,Japan,Belgium,Genki Haraguchi,2,63,58,110.0,48.0,11.71,0.10102822,Off T,0,Open Play,Right Foot,True,False,Regular Play,16.0,22.0,Interception,39,7,8,94.0,92.7,2.41,,,,central,False,0,8,1.83,0,1,1,7,3,3,118.0,43.0,1.83,2.74,other
c15b17d6-debe-41f6-bd86-26615a3076a3,7584,Belgium,Japan,Thomas Meunier,2,65,6,100.0,54.0,22.32,0.03213666,Off T,0,Open Play,Right Foot,False,False,Regular Play,45.0,8.0,Pass,26,11,8,55.0,57.1,2.12,cutback,111.0,68.0,wide,False,0,10,3.77,0,0,0,7,1,3,119.0,43.0,0.91,2.74,cutback
f17318f9-cf02-41c7-9837-8b1a43df5b57,7584,Belgium,Japan,Romelu Lukaku Menama,2,67,59,112.0,46.0,9.14,0.1751244,Blocked,0,Open Play,Right Foot,False,False,Regular Play,63.0,24.0,Pass,7,4,2,49.0,49.2,7.0,cross,108.0,65.0,wide,False,0,8,0.91,1,1,2,7,1,3,119.0,44.0,0.91,3.66,fast_counter
e087f89e-17b5-4c7f-bab0-bbc90e1608ae,7584,Belgium,Japan,Jan Vertonghen,2,68,53,116.0,23.0,15.97,0.011378314,Goal,1,Open Play,Head,False,True,From Corner,119.0,80.0,Pass,10,1,0,-3.0,22.5,-0.3,,,,half_space,False,0,11,1.83,0,1,1,11,1,5,119.0,38.0,0.91,1.83,other
6d6f4920-28be-42d9-8a2d-b685e8f669f6,7584,Belgium,Japan,Kevin De Bruyne,2,72,17,102.0,45.0,17.08,0.062116995,Blocked,0,Open Play,Right Foot,False,False,Regular Play,17.0,61.0,Ball Recovery,19,3,10,85.0,86.4,4.47,cutback,103.0,26.0,half_space,False,0,7,0.91,1,1,1,7,2,5,118.0,42.0,1.83,1.83,cutback
7b60005e-2795-4d81-b5fe-7601ee284256,7584,Belgium,Japan,Marouane Fellaini-Bakkioui,2,73,23,114.0,42.0,5.78,0.1826466,Goal,1,Open Play,Head,False,True,From Corner,119.0,1.0,Pass,13,3,3,-5.0,32.7,-0.38,cross,106.0,16.0,wide,False,0,11,0.91,2,3,3,11,1,5,120.0,41.0,0.0,0.91,wide_cross
33da7635-b878-4a95-984c-d553dbba0e6c,7584,Japan,Belgium,Takashi Inui,2,74,52,109.0,30.0,13.59,0.09275014,Blocked,0,Open Play,Right Foot,False,False,Regular Play,81.0,41.0,Ball Recovery,5,1,6,28.0,24.1,5.6,central_pass,90.0,37.0,central,False,0,7,2.04,0,0,1,7,2,2,116.0,37.0,3.66,2.74,high_turnover
99451272-d349-4d9c-a259-97b6c2042ff2,7584,Japan,Belgium,Yuto Nagatomo,2,74,55,113.0,23.0,16.81,0.012124663,Wayward,0,Open Play,Right Foot,True,False,Regular Play,81.0,41.0,Ball Recovery,8,1,6,32.0,20.6,4.0,,,,half_space,False,0,7,3.3,0,0,0,7,0,3,117.0,36.0,2.74,3.66,high_turnover
49f2d31e-4708-4d94-ad84-af8a6ba95db4,7584,Belgium,Japan,Romelu Lukaku Menama,2,77,51,114.0,47.0,8.43,0.11867756,Off T,0,Open Play,Head,False,True,Regular Play,2.0,32.0,Ball Recovery,59,19,19,112.0,109.1,1.9,cross,117.0,17.0,wide,False,0,7,0.91,1,1,1,7,1,3,120.0,43.0,0.0,2.74,wide_cross
6345cb72-58d4-4909-bf60-806eac7d921b,7584,Belgium,Japan,Vincent Kompany,2,79,40,114.0,57.0,16.48,0.0088148285,Wayward,0,Open Play,Head,False,False,From Corner,119.0,2.0,Pass,2,1,0,-5.0,20.0,-2.5,cross,119.0,2.0,wide,False,0,11,1.29,0,1,2,10,2,5,119.0,45.0,0.91,4.57,wide_cross
2dadb595-5c85-4521-8104-da34531316d0,7584,Japan,Belgium,Keisuke Honda,2,83,8,113.0,30.0,11.16,0.12930113,Blocked,0,Open Play,Left Foot,True,False,Regular Play,52.0,58.0,Ball Recovery,43,17,13,61.0,58.1,1.42,central_pass,102.0,24.0,half_space,False,0,7,0.91,1,1,1,6,1,2,116.0,34.0,3.66,5.49,central_penetration
765a6160-6ca5-40b3-8850-e268d49c7ca2,7584,Belgium,Japan,Nacer Chadli,2,85,2,113.0,35.0,7.87,0.12926859,Saved,0,Open Play,Head,False,True,From Throw In,113.0,80.0,Pass,4,2,1,0.0,32.0,0.0,cross,104.0,76.0,wide,False,0,6,1.83,0,1,1,6,1,2,120.0,41.0,0.0,0.91,wide_cross
fbb23c0b-1204-4ac0-9c4d-af0fd07a3857,7584,Belgium,Japan,Romelu Lukaku Menama,2,85,7,114.0,44.0,6.59,0.20452708,Saved,0,Open Play,Head,False,False,From Throw In,113.0,80.0,Pass,9,3,1,1.0,33.4,0.11,cutback,120.0,26.0,half_space,False,0,8,2.04,0,0,1,8,2,3,120.0,41.0,0.0,0.91,cutback
8255c6b5-f326-4acb-a51c-049416bf6272,7584,Belgium,Japan,Thomas Meunier,2,85,34,80.0,42.0,36.62,0.006299751,Off T,0,Open Play,Right Foot,False,False,From Corner,120.0,2.0,Pass,4,0,1,-40.0,-2.0,-10.0,,,,central,False,0,11,3.66,0,0,0,10,4,6,117.0,42.0,2.74,1.83,other
